# time: time of price [s],
# PriceGasPower: Price of gas power [$/kWh],
time,PriceGasPower
0,0.03454266211
900,0.03454266211
1800,0.03454266211
2700,0.03454266211
3600,0.03454266211
4500,0.03454266211
5400,0.03454266211
6300,0.03454266211
7200,0.03454266211
8100,0.03454266211
9000,0.03454266211
9900,0.03454266211
10800,0.03454266211
11700,0.03454266211
12600,0.03454266211
13500,0.03454266211
14400,0.03454266211
15300,0.03454266211
16200,0.03454266211
17100,0.03454266211
18000,0.03454266211
18900,0.03454266211
19800,0.03454266211
20700,0.03454266211
21600,0.03454266211
22500,0.03454266211
23400,0.03454266211
24300,0.03454266211
25200,0.03454266211
26100,0.03454266211
27000,0.03454266211
27900,0.03454266211
28800,0.03454266211
29700,0.03454266211
30600,0.03454266211
31500,0.03454266211
32400,0.03454266211
33300,0.03454266211
34200,0.03454266211
35100,0.03454266211
36000,0.03454266211
36900,0.03454266211
37800,0.03454266211
38700,0.03454266211
39600,0.03454266211
40500,0.03454266211
41400,0.03454266211
42300,0.03454266211
43200,0.03454266211
44100,0.03454266211
45000,0.03454266211
45900,0.03454266211
46800,0.03454266211
47700,0.03454266211
48600,0.03454266211
49500,0.03454266211
50400,0.03454266211
51300,0.03454266211
52200,0.03454266211
53100,0.03454266211
54000,0.03454266211
54900,0.03454266211
55800,0.03454266211
56700,0.03454266211
57600,0.03454266211
58500,0.03454266211
59400,0.03454266211
60300,0.03454266211
61200,0.03454266211
62100,0.03454266211
63000,0.03454266211
63900,0.03454266211
64800,0.03454266211
65700,0.03454266211
66600,0.03454266211
67500,0.03454266211
68400,0.03454266211
69300,0.03454266211
70200,0.03454266211
71100,0.03454266211
72000,0.03454266211
72900,0.03454266211
73800,0.03454266211
74700,0.03454266211
75600,0.03454266211
76500,0.03454266211
77400,0.03454266211
78300,0.03454266211
79200,0.03454266211
80100,0.03454266211
81000,0.03454266211
81900,0.03454266211
82800,0.03454266211
83700,0.03454266211
84600,0.03454266211
85500,0.03454266211
86400,0.03454266211
87300,0.03454266211
88200,0.03454266211
89100,0.03454266211
90000,0.03454266211
90900,0.03454266211
91800,0.03454266211
92700,0.03454266211
93600,0.03454266211
94500,0.03454266211
95400,0.03454266211
96300,0.03454266211
97200,0.03454266211
98100,0.03454266211
99000,0.03454266211
99900,0.03454266211
100800,0.03454266211
101700,0.03454266211
102600,0.03454266211
103500,0.03454266211
104400,0.03454266211
105300,0.03454266211
106200,0.03454266211
107100,0.03454266211
108000,0.03454266211
108900,0.03454266211
109800,0.03454266211
110700,0.03454266211
111600,0.03454266211
112500,0.03454266211
113400,0.03454266211
114300,0.03454266211
115200,0.03454266211
116100,0.03454266211
117000,0.03454266211
117900,0.03454266211
118800,0.03454266211
119700,0.03454266211
120600,0.03454266211
121500,0.03454266211
122400,0.03454266211
123300,0.03454266211
124200,0.03454266211
125100,0.03454266211
126000,0.03454266211
126900,0.03454266211
127800,0.03454266211
128700,0.03454266211
129600,0.03454266211
130500,0.03454266211
131400,0.03454266211
132300,0.03454266211
133200,0.03454266211
134100,0.03454266211
135000,0.03454266211
135900,0.03454266211
136800,0.03454266211
137700,0.03454266211
138600,0.03454266211
139500,0.03454266211
140400,0.03454266211
141300,0.03454266211
142200,0.03454266211
143100,0.03454266211
144000,0.03454266211
144900,0.03454266211
145800,0.03454266211
146700,0.03454266211
147600,0.03454266211
148500,0.03454266211
149400,0.03454266211
150300,0.03454266211
151200,0.03454266211
152100,0.03454266211
153000,0.03454266211
153900,0.03454266211
154800,0.03454266211
155700,0.03454266211
156600,0.03454266211
157500,0.03454266211
158400,0.03454266211
159300,0.03454266211
160200,0.03454266211
161100,0.03454266211
162000,0.03454266211
162900,0.03454266211
163800,0.03454266211
164700,0.03454266211
165600,0.03454266211
166500,0.03454266211
167400,0.03454266211
168300,0.03454266211
169200,0.03454266211
170100,0.03454266211
171000,0.03454266211
171900,0.03454266211
172800,0.03454266211
173700,0.03454266211
174600,0.03454266211
175500,0.03454266211
176400,0.03454266211
177300,0.03454266211
178200,0.03454266211
179100,0.03454266211
180000,0.03454266211
180900,0.03454266211
181800,0.03454266211
182700,0.03454266211
183600,0.03454266211
184500,0.03454266211
185400,0.03454266211
186300,0.03454266211
187200,0.03454266211
188100,0.03454266211
189000,0.03454266211
189900,0.03454266211
190800,0.03454266211
191700,0.03454266211
192600,0.03454266211
193500,0.03454266211
194400,0.03454266211
195300,0.03454266211
196200,0.03454266211
197100,0.03454266211
198000,0.03454266211
198900,0.03454266211
199800,0.03454266211
200700,0.03454266211
201600,0.03454266211
202500,0.03454266211
203400,0.03454266211
204300,0.03454266211
205200,0.03454266211
206100,0.03454266211
207000,0.03454266211
207900,0.03454266211
208800,0.03454266211
209700,0.03454266211
210600,0.03454266211
211500,0.03454266211
212400,0.03454266211
213300,0.03454266211
214200,0.03454266211
215100,0.03454266211
216000,0.03454266211
216900,0.03454266211
217800,0.03454266211
218700,0.03454266211
219600,0.03454266211
220500,0.03454266211
221400,0.03454266211
222300,0.03454266211
223200,0.03454266211
224100,0.03454266211
225000,0.03454266211
225900,0.03454266211
226800,0.03454266211
227700,0.03454266211
228600,0.03454266211
229500,0.03454266211
230400,0.03454266211
231300,0.03454266211
232200,0.03454266211
233100,0.03454266211
234000,0.03454266211
234900,0.03454266211
235800,0.03454266211
236700,0.03454266211
237600,0.03454266211
238500,0.03454266211
239400,0.03454266211
240300,0.03454266211
241200,0.03454266211
242100,0.03454266211
243000,0.03454266211
243900,0.03454266211
244800,0.03454266211
245700,0.03454266211
246600,0.03454266211
247500,0.03454266211
248400,0.03454266211
249300,0.03454266211
250200,0.03454266211
251100,0.03454266211
252000,0.03454266211
252900,0.03454266211
253800,0.03454266211
254700,0.03454266211
255600,0.03454266211
256500,0.03454266211
257400,0.03454266211
258300,0.03454266211
259200,0.03454266211
260100,0.03454266211
261000,0.03454266211
261900,0.03454266211
262800,0.03454266211
263700,0.03454266211
264600,0.03454266211
265500,0.03454266211
266400,0.03454266211
267300,0.03454266211
268200,0.03454266211
269100,0.03454266211
270000,0.03454266211
270900,0.03454266211
271800,0.03454266211
272700,0.03454266211
273600,0.03454266211
274500,0.03454266211
275400,0.03454266211
276300,0.03454266211
277200,0.03454266211
278100,0.03454266211
279000,0.03454266211
279900,0.03454266211
280800,0.03454266211
281700,0.03454266211
282600,0.03454266211
283500,0.03454266211
284400,0.03454266211
285300,0.03454266211
286200,0.03454266211
287100,0.03454266211
288000,0.03454266211
288900,0.03454266211
289800,0.03454266211
290700,0.03454266211
291600,0.03454266211
292500,0.03454266211
293400,0.03454266211
294300,0.03454266211
295200,0.03454266211
